SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,HOME_AWAY,POINTS_THRESHOLD,REBOUNDS_THRESHOLD,BLOCKS_THRESHOLD,ASSISTS_THRESHOLD,ROLLING_PTS_AVG,ROLLING_REB_AVG,ROLLING_AST_AVG
22024,1629611,0022400196,"NOV 08, 2024",LAC @ SAC,W,22,0,4,0.0,0,2,0.0,2,2,1.0,1,4,5,3,0,0,0,2,2,17,1,Terance Mann,Away,0,1,0,1,5.2,5.0,1.2
22024,1629611,0022400179,"NOV 06, 2024",LAC vs. PHI,W,21,3,6,0.5,1,3,0.333,0,0,0.0,1,1,2,2,1,0,0,2,7,2,1,Terance Mann,Home,0,0,0,0,6.2,4.6,1.6
22024,1629611,0022400168,"NOV 04, 2024",LAC vs. SAS,W,19,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,1,0,0,0,1,5,-20,1,Terance Mann,Home,0,0,0,0,4.4,3.6,1.2
22024,1629611,0022400150,"NOV 02, 2024",LAC vs. OKC,L,25,2,6,0.333,1,2,0.5,6,6,1.0,2,4,6,2,1,0,1,2,11,-16,1,Terance Mann,Home,1,1,0,0,5.8,4.0,1.6
22024,1629611,0022400131,"OCT 31, 2024",LAC vs. PHX,L,31,4,8,0.5,0,2,0.0,0,0,0.0,3,1,4,2,1,0,0,3,8,0,1,Terance Mann,Home,0,0,0,0,6.6,3.8,2.0
22024,1629611,0022400127,"OCT 30, 2024",LAC vs. POR,L,19,2,5,0.4,0,2,0.0,0,0,0.0,3,1,4,3,0,0,1,4,4,4,1,Terance Mann,Home,0,0,0,1,7.0,3.6,2.0
22024,1629611,0022400101,"OCT 27, 2024",LAC @ GSW,W,18,1,5,0.2,0,1,0.0,0,0,0.0,0,1,1,0,1,0,1,3,2,-10,1,Terance Mann,Away,0,0,0,0,6.0,3.4,1.6
22024,1629611,0022400087,"OCT 26, 2024",LAC @ DEN,W,21,0,4,0.0,0,2,0.0,0,0,0.0,1,2,3,1,0,0,0,2,0,-15,1,Terance Mann,Away,0,0,0,0,5.0,3.6,1.6
22024,1629611,0022400071,"OCT 23, 2024",LAC vs. PHX,L,27,4,6,0.667,0,1,0.0,0,3,0.0,1,4,5,4,1,0,1,6,8,7,1,Terance Mann,Home,0,1,0,1,4.4,3.4,2.0
22024,1631213,0022400465,"JAN 02, 2025",BKN @ MIL,W,15,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,3,1,0,0,1,0,16,1,Tyrese Martin,Away,0,0,0,1,0.0,0.0,0.0
22024,1631213,0022400459,"JAN 01, 2025",BKN @ TOR,L,20,1,4,0.25,0,2,0.0,0,0,0.0,0,4,4,4,1,0,0,1,2,3,1,Tyrese Martin,Away,0,0,0,1,0.0,0.0,0.0
22024,1631213,0022400436,"DEC 29, 2024",BKN @ ORL,L,20,1,3,0.333,0,1,0.0,2,2,1.0,1,4,5,1,0,1,1,2,4,13,1,Tyrese Martin,Away,0,1,1,0,0.0,0.0,0.0
22024,1631213,0022400421,"DEC 27, 2024",BKN vs. SAS,L,19,6,14,0.429,1,7,0.143,0,0,0.0,1,5,6,0,1,0,2,1,13,-9,1,Tyrese Martin,Home,1,1,0,0,0.0,0.0,0.0
22024,1631213,0022400415,"DEC 26, 2024",BKN @ MIL,W,17,1,4,0.25,0,2,0.0,3,4,0.75,0,5,5,2,0,0,1,1,5,-4,1,Tyrese Martin,Away,0,1,0,0,4.8,4.0,2.0
22024,1631213,0022400396,"DEC 23, 2024",BKN @ MIA,L,22,5,7,0.714,4,5,0.8,0,0,0.0,1,4,5,2,1,0,2,1,14,-13,1,Tyrese Martin,Away,1,1,0,0,7.6,5.0,1.8
22024,1631213,0022400379,"DEC 21, 2024",BKN vs. UTA,L,22,3,9,0.333,1,7,0.143,0,0,0.0,2,2,4,3,0,0,0,1,7,-3,1,Tyrese Martin,Home,0,0,0,1,8.6,5.0,1.6
22024,1631213,0022400364,"DEC 19, 2024",BKN @ TOR,W,15,3,7,0.429,1,4,0.25,0,0,0.0,3,1,4,0,0,0,1,0,7,-4,1,Tyrese Martin,Away,0,0,0,0,9.2,4.8,1.4
22024,1631213,0022401224,"DEC 16, 2024",BKN vs. CLE,L,18,1,4,0.25,1,4,0.25,0,0,0.0,2,1,3,2,2,0,2,1,3,-9,1,Tyrese Martin,Home,0,0,0,0,7.2,4.2,1.8
22024,1631213,0022400317,"DEC 02, 2024",BKN @ CHI,L,33,5,12,0.417,3,8,0.375,2,2,1.0,2,3,5,2,2,0,0,3,15,-32,1,Tyrese Martin,Away,1,1,0,0,9.2,4.2,1.8
22024,1631213,0022400305,"DEC 01, 2024",BKN vs. ORL,L,8,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,0,0,4,1,Tyrese Martin,Home,0,0,1,0,6.4,3.4,1.8
22024,1631213,0022400043,"NOV 29, 2024",BKN vs. ORL,L,25,3,6,0.5,2,4,0.5,0,0,0.0,0,2,2,1,0,0,1,4,8,-25,1,Tyrese Martin,Home,0,0,0,0,6.6,3.0,1.4
22024,1631213,0022400297,"NOV 27, 2024",BKN @ PHX,W,28,10,13,0.769,8,10,0.8,2,3,0.667,1,3,4,2,0,0,1,3,30,6,1,Tyrese Martin,Away,1,0,0,0,11.2,3.0,1.8
22024,1631213,0022400284,"NOV 25, 2024",BKN @ GSW,W,18,1,5,0.2,1,5,0.2,0,0,0.0,1,5,6,3,1,1,1,2,3,7,1,Tyrese Martin,Away,0,1,1,1,11.2,3.6,2.0
22024,1631213,0022400240,"NOV 17, 2024",BKN @ NYK,L,1,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,3,1,Tyrese Martin,Away,0,0,0,0,8.8,2.8,1.6
22024,1631213,0022400218,"NOV 13, 2024",BKN vs. BOS,L,17,2,6,0.333,2,5,0.4,0,0,0.0,0,0,0,0,0,0,1,0,6,-3,1,Tyrese Martin,Home,0,0,0,0,10.0,2.6,1.2
22024,1631213,0022400151,"NOV 03, 2024",BKN vs. DET,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,Tyrese Martin,Home,0,0,0,0,8.4,2.4,1.0
22024,1631213,0022400124,"OCT 30, 2024",BKN @ MEM,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Tyrese Martin,Away,0,0,0,0,2.4,1.6,0.6
22024,1629726,0022400477,"JAN 03, 2025",ATL @ LAL,L,15,0,4,0.0,0,4,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,-6,1,Garrison Mathews,Away,0,0,1,0,0.0,0.0,0.0
22024,1629726,0022400461,"JAN 01, 2025",ATL @ DEN,L,29,4,8,0.5,1,4,0.25,0,1,0.0,1,4,5,3,0,1,2,3,9,-15,1,Garrison Mathews,Away,0,1,1,1,0.0,0.0,0.0
22024,1629726,0022400438,"DEC 29, 2024",ATL @ TOR,W,23,2,9,0.222,2,7,0.286,5,6,0.833,0,2,2,6,0,2,0,3,11,15,1,Garrison Mathews,Away,1,0,1,1,0.0,0.0,0.0
22024,1629726,0022400427,"DEC 28, 2024",ATL vs. MIA,W,27,5,8,0.625,4,7,0.571,4,5,0.8,0,2,2,2,1,0,1,3,18,16,1,Garrison Mathews,Home,1,0,0,0,0.0,0.0,0.0
22024,1629726,0022400413,"DEC 26, 2024",ATL vs. CHI,W,19,1,7,0.143,1,7,0.143,2,2,1.0,2,1,3,0,1,1,1,1,5,-19,1,Garrison Mathews,Home,0,0,1,0,8.6,2.4,2.2
22024,1629726,0022400395,"DEC 23, 2024",ATL vs. MIN,W,26,7,8,0.875,7,8,0.875,4,5,0.8,0,2,2,1,2,1,1,2,25,6,1,Garrison Mathews,Home,1,0,1,0,13.6,2.8,2.4
22024,1629726,0022400378,"DEC 21, 2024",ATL vs. MEM,L,6,2,3,0.667,2,3,0.667,0,0,0.0,0,1,1,0,0,0,1,0,6,6,1,Garrison Mathews,Home,0,0,0,0,13.0,2.0,1.8
22024,1629726,0022400350,"DEC 08, 2024",ATL vs. DEN,L,21,0,4,0.0,0,4,0.0,2,2,1.0,0,2,2,1,0,0,0,4,2,-27,1,Garrison Mathews,Home,0,0,0,0,11.2,2.0,0.8
22024,1629726,0022400300,"NOV 30, 2024",ATL @ CHA,W,13,1,3,0.333,1,3,0.333,1,3,0.333,0,1,1,0,1,0,3,2,4,-10,1,Garrison Mathews,Away,0,0,0,0,8.4,1.8,0.4
22024,1629726,0022400041,"NOV 29, 2024",ATL vs. CLE,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Garrison Mathews,Home,0,0,0,0,7.4,1.2,0.4
22024,1629726,0022400030,"NOV 22, 2024",ATL @ CHI,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,Garrison Mathews,Away,0,0,0,0,2.4,0.8,0.2
22024,1629726,0022400258,"NOV 20, 2024",ATL @ GSW,L,4,1,3,0.333,1,1,1.0,0,0,0.0,0,1,1,1,0,0,0,0,3,-2,1,Garrison Mathews,Away,0,0,0,0,1.8,0.8,0.4
22024,1629726,0022400250,"NOV 18, 2024",ATL @ SAC,W,28,3,6,0.5,3,5,0.6,0,0,0.0,0,1,1,4,2,0,0,2,9,17,1,Garrison Mathews,Away,0,0,0,1,3.2,0.6,1.0
22024,1629726,0022400239,"NOV 17, 2024",ATL @ POR,L,11,2,5,0.4,2,5,0.4,0,0,0.0,0,1,1,0,0,0,0,0,6,-19,1,Garrison Mathews,Away,0,0,0,0,3.6,0.6,1.0
22024,1629726,0022400012,"NOV 15, 2024",ATL vs. WAS,W,12,3,6,0.5,2,5,0.4,4,4,1.0,0,0,0,2,0,1,0,1,12,11,1,Garrison Mathews,Home,1,0,1,0,6.0,0.6,1.4
22024,1629726,0022400001,"NOV 12, 2024",ATL @ BOS,W,23,0,3,0.0,0,3,0.0,2,2,1.0,0,1,1,5,1,0,2,2,2,-6,1,Garrison Mathews,Away,0,0,0,1,6.4,0.8,2.4
22024,1629726,0022400198,"NOV 09, 2024",ATL vs. CHI,L,19,2,5,0.4,1,3,0.333,3,4,0.75,0,1,1,0,1,0,0,1,8,4,1,Garrison Mathews,Home,0,0,0,0,7.4,0.8,2.2
22024,1629726,0022400185,"NOV 08, 2024",ATL @ DET,L,27,2,5,0.4,1,4,0.25,3,3,1.0,1,1,2,1,1,0,0,0,8,-2,1,Garrison Mathews,Away,0,0,0,0,7.2,1.0,1.6
22024,1629726,0022400171,"NOV 06, 2024",ATL vs. NYK,W,20,2,5,0.4,2,4,0.5,3,3,1.0,1,2,3,2,1,0,0,1,9,-7,1,Garrison Mathews,Home,0,0,0,0,7.8,1.4,2.0
22024,1629726,0022400157,"NOV 04, 2024",ATL vs. BOS,L,26,4,5,0.8,2,3,0.667,0,1,0.0,0,0,0,2,0,1,0,1,10,-14,1,Garrison Mathews,Home,1,0,1,0,7.4,1.4,2.0
22024,1629726,0022400152,"NOV 03, 2024",ATL @ NOP,W,20,3,7,0.429,3,6,0.5,2,2,1.0,0,3,3,1,0,0,2,4,11,-8,1,Garrison Mathews,Away,1,0,0,0,9.2,1.8,1.2
22024,1629726,0022400135,"NOV 01, 2024",ATL vs. SAC,L,30,8,15,0.533,7,13,0.538,0,0,0.0,0,1,1,2,2,1,0,3,23,3,1,Garrison Mathews,Home,1,0,1,0,12.2,1.8,1.6
22024,1629726,0022400121,"OCT 30, 2024",ATL @ WAS,L,23,2,5,0.4,2,4,0.5,0,0,0.0,0,1,1,2,2,0,0,4,6,-5,1,Garrison Mathews,Away,0,0,0,0,11.8,1.6,1.8
22024,1629726,0022400103,"OCT 28, 2024",ATL vs. WAS,L,24,4,10,0.4,4,9,0.444,2,3,0.667,0,0,0,2,0,0,2,2,14,5,1,Garrison Mathews,Home,1,0,0,0,12.8,1.0,1.8
22024,1629726,0022400100,"OCT 27, 2024",ATL @ OKC,L,22,4,9,0.444,4,8,0.5,2,2,1.0,1,1,2,2,2,0,1,5,14,-1,1,Garrison Mathews,Away,1,0,0,0,13.6,1.4,1.8
22024,1629726,0022400079,"OCT 25, 2024",ATL vs. CHA,W,19,2,3,0.667,2,3,0.667,2,2,1.0,0,1,1,0,0,0,0,2,8,-4,1,Garrison Mathews,Home,0,0,0,0,13.0,1.0,1.6
22024,1631097,0022400463,"JAN 02, 2025",IND @ MIA,W,30,5,12,0.417,1,5,0.2,1,1,1.0,1,1,2,1,0,0,3,1,12,15,1,Bennedict Mathurin,Away,1,0,0,0,0.0,0.0,0.0
22024,1631097,0022400450,"DEC 31, 2024",IND vs. MIL,L,37,10,18,0.556,3,5,0.6,2,5,0.4,2,7,9,2,1,1,6,3,25,-11,1,Bennedict Mathurin,Home,1,1,1,0,0.0,0.0,0.0
22024,1631097,0022400437,"DEC 29, 2024",IND @ BOS,W,29,6,8,0.75,1,1,1.0,1,1,1.0,1,4,5,1,0,0,2,2,14,9,1,Bennedict Mathurin,Away,1,1,0,0,0.0,0.0,0.0
22024,1631097,0022400420,"DEC 27, 2024",IND @ BOS,L,32,6,13,0.462,1,2,0.5,5,6,0.833,3,3,6,2,0,0,1,4,18,-25,1,Bennedict Mathurin,Away,1,1,0,0,0.0,0.0,0.0
22024,1631097,0022400410,"DEC 26, 2024",IND vs. OKC,L,39,5,13,0.385,2,5,0.4,6,8,0.75,2,4,6,3,0,1,1,6,18,4,1,Bennedict Mathurin,Home,1,1,1,1,17.4,5.6,1.8
22024,1631097,0022400403,"DEC 23, 2024",IND @ GSW,W,36,5,14,0.357,1,5,0.2,1,2,0.5,1,4,5,2,0,0,1,5,12,27,1,Bennedict Mathurin,Away,1,1,0,0,17.4,6.2,2.0
22024,1631097,0022400389,"DEC 22, 2024",IND @ SAC,W,30,2,9,0.222,0,3,0.0,0,0,0.0,1,7,8,4,0,1,1,1,4,27,1,Bennedict Mathurin,Away,0,1,1,1,13.2,6.0,2.4
22024,1631097,0022400369,"DEC 19, 2024",IND @ PHX,W,37,6,14,0.429,2,7,0.286,2,2,1.0,1,1,2,2,3,1,2,3,16,-3,1,Bennedict Mathurin,Away,1,0,1,0,13.6,5.4,2.6
22024,1631097,0022401216,"DEC 15, 2024",IND vs. NOP,W,28,3,6,0.5,0,1,0.0,2,2,1.0,1,5,6,0,0,1,3,4,8,10,1,Bennedict Mathurin,Home,0,1,1,0,11.6,5.4,2.2
22024,1631097,0022401209,"DEC 13, 2024",IND @ PHI,W,37,5,14,0.357,1,5,0.2,2,2,1.0,1,6,7,4,2,0,2,1,13,21,1,Bennedict Mathurin,Away,1,1,0,1,10.6,5.6,2.4
22024,1631097,0022400349,"DEC 08, 2024",IND vs. CHA,L,34,4,11,0.364,1,7,0.143,2,2,1.0,1,2,3,0,1,0,1,3,11,-7,1,Bennedict Mathurin,Home,1,0,0,0,10.4,5.2,2.0
22024,1631097,0022400336,"DEC 06, 2024",IND @ CHI,W,34,7,15,0.467,1,1,1.0,4,5,0.8,1,5,6,1,0,1,3,1,19,9,1,Bennedict Mathurin,Away,1,1,1,0,13.4,4.8,1.4
22024,1631097,0022400320,"DEC 04, 2024",IND @ BKN,L,32,3,12,0.25,0,3,0.0,2,2,1.0,2,2,4,2,0,1,4,4,8,-7,1,Bennedict Mathurin,Away,0,0,1,0,11.8,5.2,1.4
22024,1631097,0022400054,"DEC 03, 2024",IND @ TOR,L,37,7,16,0.438,0,3,0.0,3,3,1.0,1,2,3,1,2,1,2,4,17,-6,1,Bennedict Mathurin,Away,1,0,1,0,13.6,4.6,1.6
22024,1631097,0022400306,"DEC 01, 2024",IND @ MEM,L,34,5,13,0.385,2,4,0.5,7,8,0.875,1,8,9,3,0,0,2,1,19,-11,1,Bennedict Mathurin,Away,1,1,0,1,14.8,5.0,1.4
22024,1631097,0022400045,"NOV 29, 2024",IND vs. DET,L,36,6,11,0.545,3,5,0.6,1,2,0.5,0,0,0,1,0,0,4,2,16,-10,1,Bennedict Mathurin,Home,1,0,0,0,15.8,4.4,1.6
22024,1631097,0022400288,"NOV 27, 2024",IND vs. POR,W,40,8,16,0.5,3,5,0.6,5,6,0.833,3,7,10,3,0,1,0,2,24,22,1,Bennedict Mathurin,Home,1,1,1,1,16.8,5.2,2.0
22024,1631097,0022400279,"NOV 25, 2024",IND vs. NOP,W,38,4,12,0.333,0,4,0.0,4,4,1.0,0,9,9,3,2,0,2,2,12,-8,1,Bennedict Mathurin,Home,1,1,0,1,17.6,6.2,2.2
22024,1631097,0022400272,"NOV 24, 2024",IND vs. WAS,W,39,4,12,0.333,1,6,0.167,7,8,0.875,1,5,6,4,0,0,2,3,16,20,1,Bennedict Mathurin,Home,1,1,0,1,17.4,6.8,2.8
22024,1631097,0022400029,"NOV 22, 2024",IND @ MIL,L,33,6,18,0.333,1,5,0.2,7,7,1.0,3,6,9,1,3,1,3,4,20,-14,1,Bennedict Mathurin,Away,1,1,1,0,17.6,6.8,2.4
22024,1631097,0022400254,"NOV 20, 2024",IND @ HOU,L,25,3,8,0.375,2,3,0.667,0,0,0.0,0,5,5,0,0,1,4,2,8,-12,1,Bennedict Mathurin,Away,0,1,1,0,16.0,7.8,2.2
22024,1631097,0022400247,"NOV 18, 2024",IND @ TOR,L,32,10,16,0.625,4,6,0.667,4,6,0.667,3,2,5,2,1,1,4,3,28,-14,1,Bennedict Mathurin,Away,1,1,1,0,16.8,6.8,2.0
22024,1631097,0022400235,"NOV 17, 2024",IND vs. MIA,W,37,6,10,0.6,1,2,0.5,8,8,1.0,2,10,12,2,2,0,1,0,21,18,1,Bennedict Mathurin,Home,1,1,0,0,18.6,7.4,1.8
22024,1631097,0022400009,"NOV 15, 2024",IND vs. MIA,L,29,4,11,0.364,0,3,0.0,0,0,0.0,1,3,4,1,0,0,2,2,8,-25,1,Bennedict Mathurin,Home,0,0,0,0,17.0,7.0,1.2
22024,1631097,0022400217,"NOV 13, 2024",IND @ ORL,L,35,7,17,0.412,1,5,0.2,8,9,0.889,1,11,12,0,1,0,4,2,23,-4,1,Bennedict Mathurin,Away,1,1,0,0,17.6,7.6,1.0
22024,1631097,0022400203,"NOV 10, 2024",IND vs. NYK,W,41,13,18,0.722,7,9,0.778,5,6,0.833,2,6,8,2,0,1,1,4,38,15,1,Bennedict Mathurin,Home,1,1,1,0,23.6,8.2,1.4
22024,1631097,0022400184,"NOV 08, 2024",IND @ CHA,L,36,8,16,0.5,2,2,1.0,4,5,0.8,1,5,6,2,2,0,1,2,22,-11,1,Bennedict Mathurin,Away,1,1,0,0,22.4,8.4,1.4
22024,1631097,0022400170,"NOV 06, 2024",IND vs. ORL,W,34,3,7,0.429,1,3,0.333,13,14,0.929,1,10,11,1,1,0,2,4,20,1,1,Bennedict Mathurin,Home,1,1,0,0,22.2,8.2,1.2
22024,1631097,0022400165,"NOV 04, 2024",IND @ DAL,W,32,7,13,0.538,1,4,0.25,1,3,0.333,0,7,7,3,1,0,0,3,16,13,1,Bennedict Mathurin,Away,1,1,0,1,23.8,8.8,1.6
22024,1631097,0022400138,"NOV 01, 2024",IND @ NOP,L,32,7,15,0.467,1,2,0.5,4,5,0.8,2,4,6,3,0,0,1,3,19,-13,1,Bennedict Mathurin,Away,1,1,0,1,23.0,7.6,2.2
22024,1631097,0022400119,"OCT 30, 2024",IND vs. BOS,W,43,9,17,0.529,2,5,0.4,10,11,0.909,3,8,11,4,0,0,4,2,30,3,1,Bennedict Mathurin,Home,1,1,0,1,21.4,8.2,2.6
22024,1631097,0022400102,"OCT 28, 2024",IND @ ORL,L,14,1,1,1.0,1,1,1.0,2,2,1.0,0,2,2,0,0,0,1,3,5,4,1,Bennedict Mathurin,Away,0,0,0,0,18.0,7.4,2.2
22024,1631097,0022400097,"OCT 27, 2024",IND vs. PHI,L,21,2,6,0.333,0,4,0.0,1,2,0.5,1,1,2,2,0,0,1,2,5,-14,1,Bennedict Mathurin,Home,0,0,0,0,15.0,5.6,2.4
22024,1631097,0022400081,"OCT 25, 2024",IND @ NYK,L,24,8,13,0.615,2,5,0.4,2,4,0.5,0,2,2,1,1,0,1,1,20,-10,1,Bennedict Mathurin,Away,1,0,0,0,15.8,4.6,2.0
22024,1631097,0022400063,"OCT 23, 2024",IND @ DET,W,28,5,8,0.625,2,3,0.667,7,9,0.778,1,5,6,1,0,0,3,3,19,8,1,Bennedict Mathurin,Away,1,1,0,0,15.8,4.6,1.6
22024,1631255,0022400308,"DEC 01, 2024",NOP @ NYK,L,9,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,1,0,0,0,6,1,Karlo Matković,Away,0,0,1,0,0.0,0.0,0.0
22024,1631255,0022400252,"NOV 20, 2024",NOP @ CLE,L,18,1,2,0.5,0,0,0.0,0,0,0.0,2,3,5,0,2,1,1,0,2,4,1,Karlo Matković,Away,0,1,1,0,0.0,0.0,0.0
22024,1631255,0022400024,"NOV 19, 2024",NOP @ DAL,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,3,0,-7,1,Karlo Matković,Away,0,0,0,0,0.0,0.0,0.0
22024,1631255,0022400099,"OCT 27, 2024",NOP @ POR,L,4,1,1,1.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,2,1,2,1,1,Karlo Matković,Away,0,0,0,0,0.0,0.0,0.0
22024,1631255,0022400069,"OCT 23, 2024",NOP vs. CHI,W,1,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,0,-3,1,Karlo Matković,Home,0,0,1,0,0.8,2.0,0.0
22024,1630178,0022400467,"JAN 02, 2025",PHI @ GSW,L,32,4,13,0.308,2,6,0.333,4,4,1.0,0,3,3,6,4,2,3,2,14,-24,1,Tyrese Maxey,Away,1,0,1,1,0.0,0.0,0.0
22024,1630178,0022400462,"JAN 01, 2025",PHI @ SAC,L,42,10,23,0.435,3,10,0.3,4,4,1.0,0,2,2,7,5,1,4,3,27,-9,1,Tyrese Maxey,Away,1,0,1,1,0.0,0.0,0.0
22024,1630178,0022400447,"DEC 30, 2024",PHI @ POR,W,36,7,13,0.538,3,7,0.429,6,6,1.0,0,1,1,3,1,0,4,4,23,14,1,Tyrese Maxey,Away,1,0,0,1,0.0,0.0,0.0
22024,1630178,0022400433,"DEC 28, 2024",PHI @ UTA,W,41,9,23,0.391,5,13,0.385,9,10,0.9,0,0,0,6,2,1,2,3,32,-2,1,Tyrese Maxey,Away,1,0,1,1,0.0,0.0,0.0
22024,1630178,0022400407,"DEC 25, 2024",PHI @ BOS,W,41,12,23,0.522,3,9,0.333,6,6,1.0,1,3,4,12,3,1,3,2,33,7,1,Tyrese Maxey,Away,1,0,1,1,25.8,2.0,6.8
22024,1630178,0022400394,"DEC 23, 2024",PHI vs. SAS,W,41,12,25,0.48,5,11,0.455,3,5,0.6,0,10,10,8,3,0,1,1,32,7,1,Tyrese Maxey,Home,1,1,0,1,29.4,3.4,7.2
22024,1630178,0022400380,"DEC 21, 2024",PHI @ CLE,L,33,8,21,0.381,5,10,0.5,6,8,0.75,0,1,1,3,1,0,1,0,27,-24,1,Tyrese Maxey,Away,1,0,0,1,29.4,3.2,6.4
22024,1630178,0022400373,"DEC 20, 2024",PHI vs. CHA,W,38,9,18,0.5,4,11,0.364,1,2,0.5,0,4,4,6,1,1,2,1,23,16,1,Tyrese Maxey,Home,1,0,1,1,29.4,3.8,7.0
22024,1630178,0022401222,"DEC 16, 2024",PHI @ CHA,W,40,12,28,0.429,6,12,0.5,10,13,0.769,1,4,5,5,4,0,4,3,40,18,1,Tyrese Maxey,Away,1,1,0,1,31.0,4.8,6.8
22024,1630178,0022401209,"DEC 13, 2024",PHI vs. IND,L,37,7,15,0.467,3,5,0.6,5,7,0.714,0,3,3,2,1,1,6,3,22,-21,1,Tyrese Maxey,Home,1,0,1,0,28.8,4.6,4.8
22024,1630178,0022400347,"DEC 08, 2024",PHI @ CHI,W,42,10,22,0.455,3,12,0.25,2,2,1.0,0,11,11,14,1,0,3,3,25,21,1,Tyrese Maxey,Away,1,1,0,1,27.4,4.8,6.0
22024,1630178,0022400333,"DEC 06, 2024",PHI vs. ORL,W,35,5,17,0.294,1,7,0.143,5,7,0.714,0,2,2,2,3,0,1,3,16,3,1,Tyrese Maxey,Home,1,0,0,0,25.2,5.0,5.8
22024,1630178,0022400322,"DEC 04, 2024",PHI vs. ORL,L,38,7,19,0.368,0,7,0.0,2,2,1.0,1,3,4,6,2,0,4,2,16,-5,1,Tyrese Maxey,Home,1,0,0,1,23.8,5.0,5.8
22024,1630178,0022400050,"DEC 03, 2024",PHI @ CHA,W,37,5,16,0.313,1,7,0.143,10,11,0.909,0,3,3,7,2,1,1,1,21,5,1,Tyrese Maxey,Away,1,0,1,1,20.0,4.6,6.2
22024,1630178,0022400301,"NOV 30, 2024",PHI @ DET,W,35,11,24,0.458,5,10,0.5,1,2,0.5,1,3,4,6,2,0,2,3,28,25,1,Tyrese Maxey,Away,1,0,0,1,21.2,4.8,7.0
22024,1630178,0022400290,"NOV 27, 2024",PHI vs. HOU,L,45,14,34,0.412,6,12,0.5,5,5,1.0,0,2,2,10,5,0,4,4,39,-5,1,Tyrese Maxey,Home,1,0,0,1,24.0,3.0,6.2
22024,1630178,0022400274,"NOV 24, 2024",PHI vs. LAC,L,30,5,13,0.385,3,6,0.5,4,4,1.0,0,4,4,4,2,0,1,2,17,-16,1,Tyrese Maxey,Home,1,0,0,1,24.2,3.4,6.6
22024,1630178,0022400027,"NOV 22, 2024",PHI vs. BKN,W,27,11,17,0.647,3,6,0.5,1,1,1.0,1,3,4,5,4,0,0,2,26,19,1,Tyrese Maxey,Home,1,0,0,1,26.2,3.4,6.4
22024,1630178,0022400255,"NOV 20, 2024",PHI @ MEM,L,20,3,13,0.231,0,6,0.0,2,2,1.0,0,3,3,2,1,0,1,1,8,-8,1,Tyrese Maxey,Away,0,0,0,0,23.6,3.4,5.4
22024,1630178,0022400179,"NOV 06, 2024",PHI @ LAC,L,32,5,13,0.385,1,6,0.167,1,1,1.0,0,1,1,1,1,0,3,3,12,-16,1,Tyrese Maxey,Away,1,0,0,0,20.4,2.8,4.4
22024,1630178,0022400167,"NOV 04, 2024",PHI @ PHX,L,41,12,22,0.545,6,14,0.429,2,3,0.667,0,3,3,2,1,1,0,3,32,-9,1,Tyrese Maxey,Away,1,0,1,0,19.0,3.0,2.8
22024,1630178,0022400142,"NOV 02, 2024",PHI vs. MEM,L,37,8,19,0.421,4,9,0.444,3,3,1.0,0,2,2,6,3,0,3,2,23,-16,1,Tyrese Maxey,Home,1,0,0,1,20.2,2.6,3.2
22024,1630178,0022400120,"OCT 30, 2024",PHI vs. DET,L,40,12,25,0.48,2,10,0.2,6,7,0.857,0,3,3,7,2,0,1,3,32,-13,1,Tyrese Maxey,Home,1,0,0,1,21.4,2.4,3.6
22024,1630178,0022400097,"OCT 27, 2024",PHI @ IND,W,48,14,32,0.438,5,17,0.294,12,15,0.8,0,4,4,4,1,2,5,3,45,6,1,Tyrese Maxey,Away,1,0,1,1,28.8,2.6,4.0
22024,1630178,0022400078,"OCT 25, 2024",PHI @ TOR,L,41,6,23,0.261,2,12,0.167,10,12,0.833,0,2,2,4,1,0,1,5,24,-1,1,Tyrese Maxey,Away,1,0,0,1,31.2,2.8,4.6
22024,1630178,0022400066,"OCT 23, 2024",PHI vs. MIL,L,39,10,31,0.323,2,9,0.222,3,4,0.75,0,6,6,3,1,1,1,1,25,-13,1,Tyrese Maxey,Home,1,1,1,1,29.8,3.4,4.8
